stock_id,time_id,target
0,1149,0.001568513
0,1158,0.001842959
0,1161,0.005977382
0,1173,0.006859133
0,1176,0.005746409
0,1178,0.004002811
0,1191,0.010875182
0,1198,0.006211173
0,1205,0.003002481
0,1209,0.011071407
0,1213,0.002825918
0,1215,0.005217237
0,1219,0.002240683
0,1227,0.002966394
0,1235,0.000982974
0,1239,0.001699848
0,1242,0.003491781
0,1247,0.003175615
0,1249,0.001965736
0,1255,0.001595834
0,1264,0.006224472
0,1269,0.003268596
0,1273,0.004080485
0,1274,0.003133683
0,1280,0.010279946
0,1289,0.003659531
0,1291,0.017583886
0,1292,0.00285316
0,1302,0.001824261
0,1310,0.00195683
0,1321,0.003619747
0,1322,0.006113211
0,1326,0.002037284
0,1348,0.002336494
0,1350,0.001784806
0,1359,0.002933086
0,1363,0.003106967
0,1365,0.004685572
0,1377,0.001646662
0,1380,0.002609621
0,1392,0.001927708
0,1404,0.004342615
0,1408,0.002364139
0,1416,0.001847197
0,1417,0.003032949
0,1427,0.004806682
0,1430,0.002300012
0,1433,0.00183033
0,1459,0.010031103
0,1462,0.003396327
0,1463,0.011183968
0,1464,0.005730486
0,1468,0.002390154
0,1471,0.010003781
0,1477,0.002402295
0,1481,0.002692517
0,1501,0.002990286
0,1513,0.002893016
0,1521,0.003712868
0,1524,0.004497895
0,1529,0.00377081
0,1532,0.002268123
0,1536,0.007900621
0,1541,0.002874619
0,1544,0.001339318
0,1551,0.004071913
0,1563,0.00262166
0,1565,0.01077642
0,1581,0.004760585
0,1587,0.00171026
0,1600,0.007598232
0,1640,0.006804687
0,1651,0.00233364
0,1658,0.003453178
0,1663,0.001187667
0,1674,0.004668504
0,1676,0.001923076
0,1688,0.006292244
0,1707,0.007732314
0,1712,0.001491658
0,1719,0.005532405
0,1722,0.01280001
0,1728,0.002570088
0,1744,0.009974747
0,1747,0.002450364
0,1761,0.005435545
0,1787,0.001738043
0,1789,0.002971512
0,1797,0.007006474
0,1810,0.001931508
0,1813,0.02089283
0,1816,0.006565662
0,1820,0.004135312
0,1822,0.001275369
0,1823,0.009363004
0,1826,0.00108816
0,1827,0.00482018
0,1841,0.000617204
0,1862,0.00477498
0,1866,0.005247643
0,1870,0.003012102
0,1875,0.002786421
0,1876,0.003690521
0,1879,0.003748107
0,1890,0.003746168
0,1904,0.001985596
0,1909,0.002557284
0,1920,0.002349609
0,1923,0.001410103
0,1930,0.005653253
0,1938,0.001963902
0,1946,0.0052849
0,1948,0.003370246
0,1956,0.003242979
0,1962,0.001296914
0,1980,0.019708272
0,1981,0.008937948
0,1991,0.002139095
0,1998,0.013891955
0,2000,0.004495631
0,2006,0.001250098
0,2010,0.00231752
0,2014,0.001788523
0,2018,0.003368745
0,2027,0.006003406
0,2037,0.002960095
0,2046,0.001199173
0,2058,0.003853408
0,2075,0.003004448
0,2076,0.003756786
0,2077,0.006425655
0,2085,0.002174733
0,2086,0.001765284
0,2088,0.001271374
0,2102,0.001672954
0,2104,0.002192429
0,2109,0.004307208
0,2117,0.00168013
0,2118,0.002952569
0,2119,0.003451192
0,2125,0.001906192
0,2136,0.002845556
0,2139,0.001373715
0,2146,0.003054395
0,2169,0.002521967
0,2170,0.005731352
0,2172,0.004825353
0,2174,0.006832012
0,2178,0.004930627
0,2181,0.002024295
0,2183,0.003040292
0,2184,0.003387439
0,2185,0.001904171
0,2193,0.003167521
0,2196,0.001610871
0,2197,0.002352327
0,2199,0.002865285
0,2213,0.002372992
0,2219,0.00250581
0,2239,0.00189806
0,2254,0.002652456
0,2259,0.002076847
0,2267,0.004092554
0,2293,0.001739006
0,2303,0.002633158
0,2312,0.003227625
0,2329,0.003353163
0,2331,0.00358799
0,2353,0.00253456
0,2366,0.002621693
0,2374,0.003572183
0,2385,0.001985981
0,2390,0.002461577
0,2392,0.00369736
0,2410,0.004717983
0,2415,0.004683751
0,2424,0.003822998
0,2433,0.005770983
0,2436,0.001673697
0,2439,0.006783987
0,2440,0.001987209
0,2444,0.003381639
0,2447,0.004312066
0,2458,0.008466806
0,2463,0.002076173
0,2466,0.001539942
0,2468,0.00528406
0,2479,0.001605984
0,2489,0.002741807
0,2491,0.001988431
0,2502,0.002832487
0,2507,0.002680503
0,2510,0.007897198
0,2525,0.002362769
0,2534,0.002568978
0,2545,0.003620984
0,2553,0.003053336
0,2559,0.002827663
0,2566,0.007880735
0,2567,0.001809946
0,2568,0.001741237
0,2573,0.006927697
0,2582,0.003810217
0,2591,0.004871853
0,2593,0.003697492
0,2600,0.001501152
0,2631,0.00177657
0,2643,0.005338641
0,2644,0.002791204
0,2656,0.002210768
0,2657,0.001328036
0,2659,0.001602313
0,2683,0.005632767
0,2709,0.001347696
0,2711,0.002022775
0,2717,0.004654626
0,2718,0.005823898
0,2740,0.001582895
0,2748,0.004121321
0,2758,0.002508299
0,2772,0.005062414
0,2780,0.003479636
0,2782,0.005260279
0,2803,0.001253435
0,2811,0.001766847
0,2826,0.003049111
0,2833,0.0027713
0,2844,0.001857289
0,2846,0.004700544
0,2867,0.002246532
0,2876,0.00496818
0,2881,0.001715248
0,2883,0.002068521
0,2891,0.001247397
0,2892,0.005046864
0,2893,0.003448001
0,2902,0.006354394
0,2903,0.003421207
0,2908,0.001489654
0,2917,0.004986577
0,2929,0.00174863
0,2932,0.003585657
0,2946,0.018724963
0,2956,0.016495379
0,2969,0.001925082
0,2979,0.002982542
0,2982,0.00328765
0,2992,0.002641923
0,2999,0.004207884
0,3001,0.00383089
0,3002,0.003131008
0,3008,0.001934165
0,3009,0.001802277
0,3012,0.004159827
0,3017,0.003043437
0,3025,0.002571682
0,3029,0.002624097
0,3033,0.002723363
0,3044,0.001399062
0,3046,0.001569273
0,3069,0.00673754
0,3092,0.003059712
0,3098,0.003488703
0,3108,0.003174542
0,3113,0.006271441
0,3123,0.003926327
0,3130,0.004874601
0,3135,0.000683758
0,3138,0.026288409
0,3146,0.00096541
0,3152,0.004687571
0,3154,0.002288414
0,3160,0.002340973
0,3179,0.007218624
0,3187,0.004324985
0,3211,0.005257737
0,3223,0.003254801
0,3233,0.002123578
0,3270,0.003714553
0,3280,0.006252892
0,3291,0.003708701
0,3318,0.002667972
0,3322,0.003937598
0,3323,0.003508396
0,3327,0.002220298
0,3328,0.006525111
0,3333,0.008393519
0,3367,0.004815173
0,3373,0.004953513
0,3378,0.002807219
0,3381,0.003749209
0,3384,0.002325363
0,3389,0.006167599
0,3396,0.006066766
0,3399,0.00593549
0,3404,0.002496842
0,3406,0.005737826
0,3414,0.004752757
0,3427,0.002269312
0,3431,0.003074305
0,3445,0.002113358
0,3457,0.001278763
0,3465,0.002104027
0,3469,0.003289777
0,3484,0.003060134
0,3486,0.004163838
0,3513,0.003818308
0,3516,0.004109724
0,3531,0.003405187
0,3536,0.008136498
0,3552,0.001370667
0,3564,0.002374046
0,3567,0.002086004
0,3580,0.007030899
0,3587,0.008133835
0,3596,0.006714851
0,3601,0.005954792
0,3607,0.003505073
0,3622,0.001751979
0,3626,0.015309247
0,3640,0.006164729
0,3650,0.005891454
0,3655,0.003355701
0,3660,0.003777667
0,3661,0.002918818
0,3668,0.00873296
0,3685,0.002644492
0,3686,0.004354854
0,3694,0.002222584
0,3703,0.004071556
0,3711,0.001462518
0,3720,0.010821573
0,3721,0.003013073
0,3732,0.00207447
0,3735,0.002633652
0,3737,0.003763552
0,3758,0.007753358
0,3762,0.006995239
0,3797,0.005019261
0,3804,0.001742579
0,3836,0.001634605
0,3846,0.002447622
0,3877,0.004130606
0,3884,0.004533116
0,3886,0.006214578
0,3908,0.006579794
0,3921,0.003014205
0,3922,0.001333955
0,3931,0.003274074
0,3955,0.002622077
0,3957,0.002669808
0,3961,0.001648226
0,3962,0.002394366
0,3974,0.003486689
0,3987,0.001689201
0,3999,0.006881953
0,4004,0.005655704
0,4013,0.002572935
0,4027,0.005942683
0,4031,0.00164656
0,4032,0.007067893
0,4034,0.003033544
0,4037,0.002902697
0,4038,0.001830382
0,4043,0.001906239
0,4052,0.003587551
0,4060,0.001938508
0,4067,0.003470127
0,4069,0.003768977
0,4071,0.002006162
0,4072,0.001764328
0,4075,0.005077257
0,4079,0.005277472
0,4084,0.003428479
0,4089,0.004078102
0,4091,0.009295147
0,4103,0.002680429
0,4106,0.003853883
0,4131,0.00440062
0,4132,0.009053382
0,4138,0.002615878
0,4140,0.003138897
0,4142,0.001829365
0,4155,0.011326311
0,4156,0.006845797
0,4158,0.002686678
0,4159,0.002242881
0,4173,0.000964057
0,4186,0.011061838
0,4193,0.001794625
0,4201,0.004637537
0,4209,0.001590745
0,4219,0.003863497
0,4226,0.003485912
0,4257,0.002651607
0,4264,0.003013044
0,4265,0.002480037
0,4266,0.003219952
0,4275,0.002773998
0,4293,0.001872958
0,4294,0.003266579
0,4302,0.003153362
0,4310,0.002874622
0,4318,0.003735654
0,4329,0.002573501
0,4361,0.001738621
0,4364,0.001867183
0,4367,0.001603174
0,4371,0.003897865
0,4377,0.003137532
0,4385,0.002747081
0,4388,0.003046807
0,4400,0.007215475
0,4403,0.002383069
0,4414,0.002620444
0,4431,0.002937487
0,4432,0.005146192
0,4449,0.002076881
0,4457,0.003292471
0,4460,0.002455754
0,4470,0.002078983
0,4477,0.00290993
0,4479,0.008716495
0,4487,0.002466112
0,4489,0.001661818
0,4493,0.004786861
0,4518,0.003387236
0,4543,0.001219802
0,4547,0.004065824
0,4555,0.003946031
0,4557,0.001568089
0,4560,0.01038655
0,4570,0.003376829
0,4571,0.00323302
0,4587,0.001183846
0,4588,0.005739184
0,4601,0.006335904
0,4603,0.003041731
0,4613,0.002132806
0,4615,0.00226585
0,4616,0.01151928
0,4618,0.005917533
0,4622,0.006637114
0,4627,0.003856556
0,4630,0.002683223
0,4649,0.001438073
0,4654,0.002448896
0,4661,0.002254197
0,4667,0.005099155
0,4690,0.003788668
0,4695,0.002149242
0,4707,0.002496419
0,4713,0.0061172
0,4714,0.001908055
0,4723,0.005318582
0,4724,0.001984997
0,4737,0.003302937
0,4739,0.002926178
0,4743,0.004248411
0,4746,0.00594183
0,4754,0.002316637
0,4762,0.014111941
0,4774,0.002248848
0,4787,0.002647033
0,4797,0.002852445
0,4817,0.008442303
0,4844,0.004698537
0,4849,0.003854716
0,4850,0.008624734
0,4851,0.008953549
0,4858,0.002242505
0,4867,0.001940293
0,4869,0.005056151
0,4889,0.005109278
0,4902,0.004832231
0,4905,0.002107397
0,4910,0.003926101
0,4913,0.003155305
0,4927,0.005156809
0,4935,0.003300217
0,4951,0.001971079
0,4957,0.002601391
0,4958,0.002157062
0,4962,0.002597509
0,4978,0.002250775
0,4984,0.002312127
0,4987,0.005085155
0,4991,0.002924682
0,4995,0.004215741
0,4997,0.00973647
0,5020,0.002359051
0,5025,0.006344268
0,5032,0.001847819
0,5046,0.003490411
0,5056,0.0048151
0,5063,0.001963527
0,5101,0.003674797
0,5113,0.001830921
0,5118,0.003025847
0,5124,0.004963051
0,5139,0.001973637
0,5141,0.004433371
0,5149,0.003832434
0,5152,0.001500183
0,5153,0.004532416
0,5163,0.006382762
0,5164,0.003059133
0,5171,0.003273106
0,5173,0.005571022
0,5193,0.002570495
0,5206,0.002324477
0,5213,0.002259495
0,5218,0.002575258
0,5232,0.005659273
0,5235,0.002872601
0,5239,0.005130825
0,5245,0.001648822
0,5249,0.004223648
0,5266,0.004501976
0,5285,0.008337121
0,5297,0.001752522
0,5300,0.002212725
0,5302,0.001277526
0,5303,0.019892431
0,5305,0.00643602
0,5314,0.004052304
0,5340,0.004135378
0,5344,0.001826377
0,5347,0.001575105
0,5356,0.003652595
0,5368,0.003154181
0,5391,0.006207818
0,5392,0.002866242
0,5400,0.00164222
0,5401,0.004788142
0,5407,0.003287918
0,5417,0.004642204
0,5421,0.00415701
0,5424,0.001271672
0,5425,0.003344562
0,5444,0.003807893
0,5458,0.003010996
0,5470,0.001569945
0,5480,0.002505075
0,5488,0.001834334
0,5490,0.004534767
0,5496,0.003786682
0,5497,0.002683584
0,5505,0.003993955
0,5510,0.003371401
0,5512,0.001630385
0,5513,0.002487552
0,5517,0.011372463
0,5532,0.002737943
0,5539,0.004291741
0,5580,0.009174793
0,5598,0.001292758
0,5601,0.004546036
0,5609,0.002967215
0,5611,0.004869781
0,5620,0.008166804
0,5629,0.003325629
0,5648,0.005419006
0,5658,0.001390079
0,5663,0.003625793
0,5666,0.002050767
0,5667,0.0058697
0,5676,0.002172564
0,5678,0.004464547
0,5682,0.007057476
0,5686,0.002495489
0,5704,0.001728638
0,5706,0.003482697
0,5728,0.018430786
0,5729,0.003982356
0,5743,0.002138581
0,5749,0.001756687
0,5756,0.003862335
0,5759,0.009369255
0,5763,0.006038045
0,5773,0.00369981
0,5777,0.001535844
0,5787,0.019283603
0,5790,0.005812028
0,5793,0.00236221
0,5795,0.002105641
0,5803,0.006275733
0,5809,0.003324592
0,5816,0.00376961
0,5817,0.016741679
0,5825,0.002924715
0,5829,0.002375584
0,5831,0.002070769
0,5832,0.005181914
0,5842,0.006364178
0,5846,0.003934471
0,5853,0.002099729
0,5872,0.004648357
0,5878,0.001289538
0,5904,0.005890117
0,5907,0.002666188
0,5910,0.002862418
0,5913,0.006558991
0,5915,0.003523403
0,5916,0.004280252
0,5929,0.002655109
0,5932,0.00521218
0,5934,0.005226541
0,5944,0.008414125
0,5958,0.001945873
0,5975,0.001839366
0,5976,0.002321165
0,5978,0.00262794
0,5987,0.004068423
0,6016,0.00186673
0,6020,0.004015152
0,6029,0.006004517
0,6065,0.001438904
0,6068,0.008073168
0,6070,0.001927566
0,6074,0.009088155
0,6076,0.003178617
0,6082,0.003281264
0,6085,0.006451001
0,6089,0.002145814
0,6102,0.001899299
0,6108,0.00278051
0,6114,0.003837281
0,6115,0.001952323
0,6121,0.002125276
0,6134,0.003077114
0,6139,0.005419256
0,6144,0.011465508
0,6145,0.002286768
0,6166,0.001896089
0,6172,0.007623973
0,6174,0.009505743
0,6177,0.005627647
0,6197,0.002112737
0,6213,0.004937872
0,6217,0.002631428
0,6235,0.002883252
0,6256,0.005906938
0,6270,0.003582423
0,6272,0.008929739
0,6274,0.003792723
0,6286,0.001844819
0,6287,0.00203902
0,6296,0.004004128
0,6316,0.006139498
0,6324,0.001672732
0,6325,0.001946825
0,6342,0.00232585
0,6356,0.004740798
0,6359,0.002948874
0,6367,0.001608711
0,6382,0.003864506
0,6390,0.003253006
0,6398,0.012171646
0,6403,0.004579648
0,6410,0.002380901
0,6428,0.00174544
0,6434,0.00246026
0,6445,0.001734799
0,6463,0.004827821
0,6476,0.002633601
0,6480,0.003152673
0,6481,0.001728332
0,6482,0.002115474
0,6483,0.003092466
0,6489,0.001862471
0,6493,0.001927793
0,6494,0.003578935
0,6520,0.001935491
0,6523,0.002652972
0,6528,0.003081966
0,6545,0.001572092
0,6562,0.008013124
0,6566,0.001620538
0,6568,0.002649324
0,6585,0.004816774
0,6592,0.005271416
0,6599,0.005136212
0,6607,0.001847621
0,6613,0.002317236
0,6617,0.004052364
0,6619,0.001750721
0,6626,0.001876653
0,6631,0.002357941
0,6632,0.004089234
0,6643,0.002511469
0,6647,0.003431907
0,6648,0.004502192
0,6657,0.01037488
0,6668,0.003020099
0,6679,0.001623297
0,6693,0.001767222
0,6696,0.003254879
0,6723,0.001372834
0,6729,0.00910936
0,6730,0.004432937
0,6740,0.00251627
0,6742,0.002936979
0,6746,0.002162044
0,6771,0.005020614
0,6777,0.002459504
0,6782,0.002223193
0,6799,0.008764041
0,6809,0.005769979
0,6815,0.006575767
0,6819,0.002243078
0,6820,0.008782254
0,6822,0.004384066
0,6823,0.004420976
0,6827,0.007238879
0,6836,0.007591764
0,6846,0.00394362
0,6850,0.002076259
0,6854,0.003268012
0,6859,0.004821677
0,6895,0.001758895
0,6904,0.002490985
0,6906,0.003592091
0,6909,0.001580409
0,6914,0.006974802
0,6917,0.00850033
0,6925,0.00276526
0,6928,0.006870029
0,6930,0.006981681
0,6931,0.004199636
0,6932,0.002739572
0,6939,0.002267637
0,6940,0.002516616
0,6941,0.004690941
0,6944,0.002370255
0,6961,0.003158071
0,6965,0.003666823
0,6976,0.002504854
0,6979,0.007578519
0,6999,0.003280087
0,7005,0.003563191
0,7008,0.006561727
0,7009,0.001980211
0,7013,0.002849861
0,7014,0.003291175
0,7028,0.004434494
0,7041,0.003144485
0,7043,0.013168719
0,7051,0.003875625
0,7054,0.003797619
0,7055,0.002199639
0,7107,0.00521626
0,7122,0.002138298
0,7124,0.00613509
0,7133,0.003384742
0,7150,0.008713671
0,7151,0.003536492
0,7162,0.007178551
0,7180,0.002677239
0,7194,0.001734031
0,7195,0.002621682
0,7200,0.0019261
0,7212,0.003117323
0,7213,0.001494032
0,7217,0.002363999
0,7219,0.002668846
0,7237,0.005257153
0,7245,0.003810879
0,7249,0.004303237
0,7251,0.001263794
0,7258,0.010772305
0,7260,0.002709883
0,7261,0.005053507
0,7270,0.003100646
0,7277,0.007681461
0,7309,0.001089009
0,7310,0.002472552
0,7316,0.006670042
0,7322,0.001708915
0,7333,0.004204636
0,7343,0.0046552
0,7367,0.002325697
0,7369,0.004417644
0,7373,0.002565278
0,7374,0.00563388
0,7418,0.002437077
0,7444,0.001709847
0,7447,0.001505916
0,7458,0.001322352
0,7460,0.002682668
0,7465,0.003797954
0,7467,0.001518158
0,7478,0.005907594
0,7491,0.009646005
0,7512,0.001990571
0,7517,0.002771778
0,7518,0.002020252
0,7545,0.001557933
0,7548,0.003376012
0,7564,0.014698713
0,7566,0.004380256
0,7567,0.003226826
0,7572,0.002872537
0,7593,0.002735244
0,7621,0.008935415
0,7624,0.003322482
0,7629,0.004312412
0,7632,0.016104198
0,7653,0.001997048
0,7666,0.005811343
0,7668,0.003888625
0,7674,0.003744842
0,7675,0.004382475
0,7677,0.001599516
0,7679,0.001650272
0,7686,0.002343701
0,7709,0.002932793
0,7714,0.003742238
0,7716,0.002528013
0,7743,0.010848222
0,7745,0.002675114
0,7747,0.004159808
0,7752,0.008319523
0,7758,0.002414158
0,7759,0.003947482
0,7764,0.002825797
0,7775,0.003270488
0,7783,0.00220836
0,7799,0.003251585
0,7811,0.002608345
0,7818,0.00208409
0,7821,0.004000962
0,7837,0.002770362
0,7843,0.003299782
0,7845,0.001834088
0,7854,0.001479982
0,7864,0.005708628
0,7874,0.003199715
0,7882,0.003012178
0,7883,0.003543624
0,7884,0.004370136
0,7885,0.004998502
0,7897,0.004150181
0,7909,0.002001369
0,7921,0.005040406
0,7992,0.005340924
0,8009,0.002799141
0,8011,0.001516505
0,8014,0.001203327
0,8016,0.003744281
0,8032,0.001982443
0,8044,0.005721649
0,8068,0.004007911
0,8070,0.006372127
0,8081,0.001949562
0,8085,0.007340518
0,8101,0.003551827
0,8104,0.002955044
0,8109,0.002593849
0,8117,0.003509657
0,8168,0.003445487
0,8186,0.010655146
0,8190,0.006098256
0,8191,0.003754923
0,8192,0.002582776
0,8196,0.001077532
0,8205,0.008866747
0,8211,0.004677248
0,8219,0.007719767
0,8222,0.006264962
0,8224,0.005218777
0,8256,0.005927012
0,8271,0.001382553
0,8298,0.004204748
0,8331,0.005059557
0,8346,0.002594266
0,8353,0.002142942
0,8357,0.002828199
0,8360,0.002612357
0,8365,0.002633611
0,8408,0.007850779
0,8426,0.002202893
0,8435,0.001611543
0,8441,0.003995272
0,8442,0.002616855
0,8447,0.011547607
0,8448,0.002026344
0,8454,0.006339012
0,8459,0.00508062
0,8476,0.002708368
0,8481,0.00483906
0,8518,0.009554978
0,8524,0.000974233
0,8534,0.001553208
0,8546,0.003246688
0,8554,0.007428809
0,8573,0.00284136
0,8583,0.003380203
0,8585,0.002776001
0,8587,0.001670276
0,8590,0.004330539
0,8607,0.019655427
0,8611,0.005695553
0,8613,0.006161317
0,8615,0.002302062
0,8618,0.007837795
0,8623,0.003499054
0,8636,0.003832213
0,8647,0.006460079
0,8652,0.00187477
0,8659,0.001971051
0,8661,0.003114204
0,8662,0.001934668
0,8664,0.002468879
0,8665,0.001407505
0,8667,0.002860072
0,8675,0.005954537
0,8676,0.00426552
0,8696,0.002022935
0,8702,0.007481881
0,8706,0.003735329
0,8708,0.003034386
0,8718,0.002159842
0,8721,0.008065179
0,8744,0.003539381
0,8747,0.001800815
0,8749,0.002240535
0,8750,0.007384451
0,8753,0.002319994
0,8763,0.003459634
0,8773,0.002307819
0,8776,0.003974588
0,8779,0.00624073
0,8797,0.006515151
0,8822,0.002200917
0,8825,0.003106864
0,8840,0.001841688
0,8859,0.003478178
0,8891,0.007325985
0,8913,0.006949907
0,8918,0.002196761
0,8934,0.009025546
0,8937,0.002864657
0,8938,0.004104351
0,8950,0.0048309
0,8974,0.003254346
0,8978,0.001383918
0,9000,0.001971252
0,9001,0.001690834
0,9021,0.001260447
0,9028,0.003478935
0,9030,0.002008854
0,9037,0.001546266
0,9038,0.005343151
0,9060,0.001489111
0,9064,0.004584641
0,9067,0.004152836
0,9072,0.003334198
0,9076,0.002432611
0,9077,0.0039979
0,9091,0.003570742
0,9096,0.002239684
0,9100,0.004580887
0,9114,0.004515846
0,9123,0.002112348
0,9138,0.00401858
0,9146,0.003786316
0,9153,0.007551019
0,9160,0.002655158
0,9164,0.002216552
0,9166,0.001967217
0,9186,0.001517252
0,9190,0.003036609
0,9194,0.004729784
0,9198,0.001748189
0,9201,0.003169011
0,9205,0.001403824
0,9207,0.002539265
0,9208,0.002894578
0,9215,0.004576316
0,9219,0.00268069
0,9222,0.009106012
0,9243,0.001579503
0,9248,0.006838176
0,9266,0.005458114
0,9275,0.003754483
0,9279,0.004820103
0,9281,0.005086883
0,9282,0.002089234
0,9285,0.006820533
0,9289,0.004395655
0,9300,0.001824986
0,9302,0.001772533
0,9311,0.002339471
0,9312,0.003484529
0,9329,0.003991774
0,9343,0.006244076
0,9350,0.001291507
0,9352,0.004088039
0,9367,0.003465232
0,9377,0.002931782
0,9381,0.001482544
0,9396,0.003312244
0,9427,0.01567052
0,9431,0.001630518
0,9438,0.004534968
0,9445,0.006422547
0,9448,0.003185183
0,9456,0.00179573
0,9465,0.00264449
0,9493,0.002030326
0,9496,0.002771565
0,9501,0.003614645
0,9518,0.002077877
0,9557,0.010696526
0,9564,0.005023785
0,9583,0.002688098
0,9606,0.004276571
0,9610,0.003870185
0,9633,0.001850331
0,9640,0.002050036
0,9659,0.00398882
0,9664,0.001962511
0,9665,0.006806114
0,9674,0.011984023
0,9687,0.00674317
0,9694,0.002022068
0,9700,0.00284853
0,9720,0.002596479
0,9735,0.003607749
0,9737,0.00578943
0,9748,0.00225379
0,9752,0.00594089
0,9759,0.005716805
0,9770,0.008322599
0,9779,0.013089054
0,9787,0.007146106
0,9797,0.003087817
0,9819,0.002102719
0,9822,0.001846669
0,9846,0.0032985
0,9862,0.006739193
0,9866,0.002970047
0,9869,0.002433104
0,9885,0.007746934
0,9887,0.002497917
0,9889,0.004065054
0,9890,0.005056272
0,9914,0.002461602
0,9918,0.002782644
0,9932,0.012082997
0,9935,0.005218691
0,9936,0.008000042
0,9940,0.00113499
0,9947,0.001280691
0,9960,0.006750209
0,9967,0.003496049
0,9970,0.020925
0,9972,0.003642213
0,9973,0.008505971
0,9976,0.003526175
0,9988,0.003206005
0,9993,0.003079792
0,10000,0.001804884
0,10005,0.007543564
0,10017,0.011218177
0,10030,0.002853537
0,10035,0.003080468
0,10040,0.003763664
0,10042,0.007254647
0,10045,0.005622262
0,10070,0.002092935
0,10071,0.006290209
0,10072,0.001761405
0,10081,0.003992407
0,10088,0.01386789
0,10100,0.002066651
0,10105,0.005599966
0,10111,0.003573262
0,10113,0.001469846
0,10123,0.002986726
0,10135,0.00792667
0,10150,0.003851995
0,10163,0.001802789
0,10171,0.003512571
0,10186,0.003539261
0,10191,0.002832193
0,10206,0.002522364
0,10209,0.004344578
0,10220,0.001326723
0,10230,0.001689
0,10243,0.002236007
0,10250,0.004998741
0,10262,0.004560908
0,10264,0.002032182
0,10291,0.001957006
0,10311,0.003364899
0,10321,0.0025079
0,10326,0.004896173
0,10336,0.002120146
0,10339,0.002928621
0,10349,0.002002485
0,10364,0.005749377
0,10369,0.003950088
0,10389,0.00837444
0,10403,0.004308078
0,10421,0.002608444
0,10433,0.006744376
0,10448,0.002872036
0,10450,0.001505362
0,10455,0.002885541
0,10460,0.002811109
0,10461,0.007715314
0,10480,0.003110991
0,10488,0.011780731
0,10491,0.002622795
0,10494,0.00211893
0,10523,0.00289414
0,10530,0.003307772
0,10546,0.008732401
0,10547,0.001996627
0,10554,0.004857313
0,10559,0.002100968
0,10561,0.005502846
0,10572,0.003807516
0,10590,0.009743492
0,10604,0.003078295
0,10608,0.003279086
0,10610,0.002761269
0,10616,0.001832393
0,10619,0.003690021
0,10628,0.001916542
0,10633,0.002889937
0,10642,0.002124666
0,10661,0.002891735
0,10669,0.012301699
0,10672,0.002867932
0,10682,0.001954521
0,10688,0.004941306
0,10689,0.002684546
0,10701,0.002650857
0,10702,0.003122984
0,10703,0.00434387
0,10708,0.001917
0,10709,0.003463914
0,10725,0.004270046
0,10726,0.002793734
0,10734,0.001738472
0,10745,0.003242867
0,10751,0.003056522
0,10765,0.006553107
0,10767,0.005805312
0,10776,0.004276914
0,10779,0.001486145
0,10781,0.00377605
0,10789,0.002427461
0,10793,0.001869251
0,10796,0.003431205
